Clock_Round,Service_Area,Bidder,bid_decision,prov_win_bid,prov_rank
29,Delhi,Qualcomm,Bid,-,-
29,Mumbai,Qualcomm,Bid,-,-
29,Kolkata,Qualcomm,Bid,-,-
29,Maharashtra,Qualcomm,No Bid,-,-
29,Gujarat,Qualcomm,No Bid,-,-
29,Andhra Pradesh,Qualcomm,No Bid,-,-
29,Karnataka,Qualcomm,Bid,-,-
29,Tamil Nadu,Qualcomm,Bid,-,-
29,Kerala,Qualcomm,No Bid,-,-
29,Punjab,Qualcomm,No Bid,-,-
29,Haryana,Qualcomm,No Bid,-,-
29,Uttar Pradesh (East),Qualcomm,No Bid,-,-
29,Uttar Pradesh (West),Qualcomm,No Bid,-,-
29,Rajasthan,Qualcomm,No Bid,-,-
29,Madhya Pradesh,Qualcomm,No Bid,-,-
29,West Bengal,Qualcomm,No Bid,-,-
29,Himachal Pradesh,Qualcomm,No Bid,-,-
29,Bihar,Qualcomm,No Bid,-,-
29,Orissa,Qualcomm,No Bid,-,-
29,Assam,Qualcomm,No Bid,-,-
29,North East,Qualcomm,No Bid,-,-
29,Jammu & Kashmir,Qualcomm,No Bid,-,-
29,Delhi,Reliance,Bid,-,-
29,Mumbai,Reliance,Bid,-,-
29,Kolkata,Reliance,Bid,-,-
29,Maharashtra,Reliance,No Bid,-,-
29,Gujarat,Reliance,No Bid,-,-
29,Andhra Pradesh,Reliance,No Bid,-,-
29,Karnataka,Reliance,Bid,-,-
29,Tamil Nadu,Reliance,No Bid,-,-
29,Kerala,Reliance,Bid,139.83,2
29,Punjab,Reliance,No Bid,-,-
29,Haryana,Reliance,No Bid,-,-
29,Uttar Pradesh (East),Reliance,Bid,72.34,2
29,Uttar Pradesh (West),Reliance,No Bid,-,-
29,Rajasthan,Reliance,No Bid,-,-
29,Madhya Pradesh,Reliance,No Bid,-,-
29,West Bengal,Reliance,No Bid,-,-
29,Himachal Pradesh,Reliance,No Bid,-,-
29,Bihar,Reliance,No Bid,-,-
29,Orissa,Reliance,No Bid,-,-
29,Assam,Reliance,No Bid,-,-
29,North East,Reliance,No Bid,-,-
29,Jammu & Kashmir,Reliance,No Bid,-,-
29,Delhi,Spice,Bid,-,-
29,Mumbai,Spice,Bid,-,-
29,Kolkata,Spice,No Bid,-,-
29,Maharashtra,Spice,No Bid,-,-
29,Gujarat,Spice,No Bid,-,-
29,Andhra Pradesh,Spice,No Bid,-,-
29,Karnataka,Spice,No Bid,-,-
29,Tamil Nadu,Spice,No Bid,-,-
29,Kerala,Spice,No Bid,-,-
29,Punjab,Spice,No Bid,-,-
29,Haryana,Spice,No Bid,-,-
29,Uttar Pradesh (East),Spice,No Bid,-,-
29,Uttar Pradesh (West),Spice,No Bid,-,-
29,Rajasthan,Spice,No Bid,-,-
29,Madhya Pradesh,Spice,No Bid,-,-
29,West Bengal,Spice,No Bid,-,-
29,Himachal Pradesh,Spice,No Bid,-,-
29,Bihar,Spice,No Bid,-,-
29,Orissa,Spice,No Bid,-,-
29,Assam,Spice,No Bid,-,-
29,North East,Spice,No Bid,-,-
29,Jammu & Kashmir,Spice,No Bid,-,-
29,Delhi,Tata,Bid,-,-
29,Mumbai,Tata,Bid,-,-
29,Kolkata,Tata,Bid,326.28,2
29,Maharashtra,Tata,No Bid,-,-
29,Gujarat,Tata,No Bid,-,-
29,Andhra Pradesh,Tata,No Bid,-,-
29,Karnataka,Tata,Bid,-,-
29,Tamil Nadu,Tata,Bid,-,-
29,Kerala,Tata,No Bid,-,-
29,Punjab,Tata,No Bid,-,-
29,Haryana,Tata,No Bid,-,-
29,Uttar Pradesh (East),Tata,No Bid,-,-
29,Uttar Pradesh (West),Tata,No Bid,-,-
29,Rajasthan,Tata,No Bid,-,-
29,Madhya Pradesh,Tata,No Bid,-,-
29,West Bengal,Tata,No Bid,-,-
29,Himachal Pradesh,Tata,No Bid,-,-
29,Bihar,Tata,No Bid,-,-
29,Orissa,Tata,No Bid,15.15,2
29,Assam,Tata,No Bid,-,-
29,North East,Tata,No Bid,-,-
29,Jammu & Kashmir,Tata,No Bid,-,-
29,Delhi,Tikona,Bid,-,-
29,Mumbai,Tikona,Bid,-,-
29,Kolkata,Tikona,Bid,-,-
29,Maharashtra,Tikona,No Bid,-,-
29,Gujarat,Tikona,No Bid,-,-
29,Andhra Pradesh,Tikona,No Bid,-,-
29,Karnataka,Tikona,No Bid,-,-
29,Tamil Nadu,Tikona,No Bid,-,-
29,Kerala,Tikona,No Bid,-,-
29,Punjab,Tikona,No Bid,-,-
29,Haryana,Tikona,No Bid,60,2
29,Uttar Pradesh (East),Tikona,Bid,-,-
29,Uttar Pradesh (West),Tikona,No Bid,-,-
29,Rajasthan,Tikona,No Bid,60,2
29,Madhya Pradesh,Tikona,No Bid,-,-
29,West Bengal,Tikona,No Bid,60,2
29,Himachal Pradesh,Tikona,No Bid,-,-
29,Bihar,Tikona,No Bid,-,-
29,Orissa,Tikona,No Bid,-,-
29,Assam,Tikona,No Bid,-,-
29,North East,Tikona,No Bid,-,-
29,Jammu & Kashmir,Tikona,No Bid,-,-
29,Delhi,Vodafone,No Bid,-,-
29,Mumbai,Vodafone,No Bid,-,-
29,Kolkata,Vodafone,Bid,-,-
29,Maharashtra,Vodafone,No Bid,-,-
29,Gujarat,Vodafone,No Bid,-,-
29,Andhra Pradesh,Vodafone,No Bid,-,-
29,Karnataka,Vodafone,No Bid,-,-
29,Tamil Nadu,Vodafone,No Bid,-,-
29,Kerala,Vodafone,No Bid,-,-
29,Punjab,Vodafone,No Bid,-,-
29,Haryana,Vodafone,No Bid,-,-
29,Uttar Pradesh (East),Vodafone,No Bid,-,-
29,Uttar Pradesh (West),Vodafone,No Bid,-,-
29,Rajasthan,Vodafone,No Bid,-,-
29,Madhya Pradesh,Vodafone,No Bid,-,-
29,West Bengal,Vodafone,No Bid,-,-
29,Himachal Pradesh,Vodafone,No Bid,-,-
29,Bihar,Vodafone,No Bid,-,-
29,Orissa,Vodafone,No Bid,-,-
29,Assam,Vodafone,No Bid,-,-
29,North East,Vodafone,No Bid,-,-
29,Jammu & Kashmir,Vodafone,No Bid,-,-
30,Delhi,Aircel,No Bid,-,-
30,Mumbai,Aircel,No Bid,-,-
30,Kolkata,Aircel,No Bid,-,-
30,Maharashtra,Aircel,No Bid,-,-
30,Gujarat,Aircel,No Bid,-,-
30,Andhra Pradesh,Aircel,No Bid,-,-
30,Karnataka,Aircel,No Bid,-,-
30,Tamil Nadu,Aircel,No Bid,-,-
30,Kerala,Aircel,No Bid,-,-
30,Punjab,Aircel,No Bid,-,-
30,Haryana,Aircel,No Bid,-,-
30,Uttar Pradesh (East),Aircel,No Bid,-,-
30,Uttar Pradesh (West),Aircel,No Bid,-,-
30,Rajasthan,Aircel,No Bid,-,-
30,Madhya Pradesh,Aircel,No Bid,-,-
30,West Bengal,Aircel,No Bid,-,-
30,Himachal Pradesh,Aircel,No Bid,-,-
30,Bihar,Aircel,No Bid,-,-
30,Orissa,Aircel,No Bid,-,-
30,Assam,Aircel,No Bid,-,-
30,North East,Aircel,No Bid,-,-
30,Jammu & Kashmir,Aircel,No Bid,-,-
30,Delhi,Augere,No Bid,-,-
30,Mumbai,Augere,No Bid,-,-
30,Kolkata,Augere,No Bid,-,-
30,Maharashtra,Augere,No Bid,-,-
30,Gujarat,Augere,No Bid,-,-
30,Andhra Pradesh,Augere,No Bid,-,-
30,Karnataka,Augere,No Bid,-,-
30,Tamil Nadu,Augere,No Bid,-,-
30,Kerala,Augere,No Bid,-,-
30,Punjab,Augere,No Bid,-,-
30,Haryana,Augere,No Bid,-,-
30,Uttar Pradesh (East),Augere,No Bid,-,-
30,Uttar Pradesh (West),Augere,No Bid,-,-
30,Rajasthan,Augere,No Bid,-,-
30,Madhya Pradesh,Augere,No Bid,66.23,2
30,West Bengal,Augere,No Bid,-,-
30,Himachal Pradesh,Augere,No Bid,-,-
30,Bihar,Augere,No Bid,16.37,2
30,Orissa,Augere,No Bid,-,-
30,Assam,Augere,No Bid,-,-
30,North East,Augere,No Bid,-,-
30,Jammu & Kashmir,Augere,No Bid,-,-
30,Delhi,Bharti,Bid,732.96,2
30,Mumbai,Bharti,Bid,732.96,2
30,Kolkata,Bharti,Bid,336.28,2
30,Maharashtra,Bharti,Bid,679.45,2
30,Gujarat,Bharti,No Bid,444.7,2
30,Andhra Pradesh,Bharti,Bid,650.64,2
30,Karnataka,Bharti,Bid,732.96,2
30,Tamil Nadu,Bharti,Bid,663.17,2
30,Kerala,Bharti,Bid,141.22,2
30,Punjab,Bharti,No Bid,212.52,2
30,Haryana,Bharti,No Bid,-,-
30,Uttar Pradesh (East),Bharti,Bid,73.06,2
30,Uttar Pradesh (West),Bharti,No Bid,-,-
30,Rajasthan,Bharti,No Bid,-,-
30,Madhya Pradesh,Bharti,No Bid,-,-
30,West Bengal,Bharti,No Bid,-,-
30,Himachal Pradesh,Bharti,No Bid,-,-
30,Bihar,Bharti,No Bid,-,-
30,Orissa,Bharti,No Bid,-,-
30,Assam,Bharti,No Bid,-,-
30,North East,Bharti,No Bid,-,-
30,Jammu & Kashmir,Bharti,No Bid,-,-
30,Delhi,Idea,Bid,-,-
30,Mumbai,Idea,Bid,-,-
30,Kolkata,Idea,Bid,-,-
30,Maharashtra,Idea,No Bid,-,-
30,Gujarat,Idea,No Bid,-,-
30,Andhra Pradesh,Idea,No Bid,-,-
30,Karnataka,Idea,Bid,-,-
30,Tamil Nadu,Idea,Bid,-,-
30,Kerala,Idea,No Bid,-,-
30,Punjab,Idea,No Bid,-,-
30,Haryana,Idea,No Bid,-,-
30,Uttar Pradesh (East),Idea,No Bid,-,-
30,Uttar Pradesh (West),Idea,No Bid,-,-
30,Rajasthan,Idea,No Bid,-,-
30,Madhya Pradesh,Idea,No Bid,-,-
30,West Bengal,Idea,No Bid,-,-
30,Himachal Pradesh,Idea,No Bid,-,-
30,Bihar,Idea,No Bid,-,-
30,Orissa,Idea,No Bid,-,-
30,Assam,Idea,No Bid,-,-
30,North East,Idea,No Bid,-,-
30,Jammu & Kashmir,Idea,No Bid,-,-
30,Delhi,Infotel,Bid,732.96,1
30,Mumbai,Infotel,Bid,732.96,1
30,Kolkata,Infotel,Bid,336.28,1
30,Maharashtra,Infotel,Bid,679.45,1
30,Gujarat,Infotel,-,464.7,1
30,Andhra Pradesh,Infotel,Bid,650.64,1
30,Karnataka,Infotel,Bid,732.96,1
30,Tamil Nadu,Infotel,Bid,663.17,1
30,Kerala,Infotel,Bid,141.22,1
30,Punjab,Infotel,-,214.64,1
30,Haryana,Infotel,-,60.6,1
30,Uttar Pradesh (East),Infotel,Bid,73.06,1
30,Uttar Pradesh (West),Infotel,-,116.71,1
30,Rajasthan,Infotel,-,60.6,1
30,Madhya Pradesh,Infotel,-,66.89,1
30,West Bengal,Infotel,-,60.6,1
30,Himachal Pradesh,Infotel,-,15,1
30,Bihar,Infotel,-,16.53,1
30,Orissa,Infotel,-,15.3,1
30,Assam,Infotel,-,15,1
30,North East,Infotel,-,15,1
30,Jammu & Kashmir,Infotel,-,15,1
30,Delhi,Qualcomm,Bid,-,-
30,Mumbai,Qualcomm,Bid,-,-
30,Kolkata,Qualcomm,Bid,-,-
30,Maharashtra,Qualcomm,No Bid,-,-
30,Gujarat,Qualcomm,No Bid,-,-
30,Andhra Pradesh,Qualcomm,No Bid,-,-
30,Karnataka,Qualcomm,Bid,-,-
30,Tamil Nadu,Qualcomm,Bid,-,-
30,Kerala,Qualcomm,No Bid,-,-
30,Punjab,Qualcomm,No Bid,-,-
30,Haryana,Qualcomm,No Bid,-,-
30,Uttar Pradesh (East),Qualcomm,No Bid,-,-
30,Uttar Pradesh (West),Qualcomm,No Bid,-,-
30,Rajasthan,Qualcomm,No Bid,-,-
30,Madhya Pradesh,Qualcomm,No Bid,-,-
30,West Bengal,Qualcomm,No Bid,-,-
30,Himachal Pradesh,Qualcomm,No Bid,-,-
30,Bihar,Qualcomm,No Bid,-,-
30,Orissa,Qualcomm,No Bid,-,-
30,Assam,Qualcomm,No Bid,-,-
30,North East,Qualcomm,No Bid,-,-
30,Jammu & Kashmir,Qualcomm,No Bid,-,-
30,Delhi,Reliance,Bid,-,-
30,Mumbai,Reliance,Bid,-,-
30,Kolkata,Reliance,Bid,-,-
30,Maharashtra,Reliance,No Bid,-,-
30,Gujarat,Reliance,No Bid,-,-
30,Andhra Pradesh,Reliance,No Bid,-,-
30,Karnataka,Reliance,Bid,-,-
30,Tamil Nadu,Reliance,No Bid,-,-
30,Kerala,Reliance,No Bid,-,-
30,Punjab,Reliance,No Bid,-,-
30,Haryana,Reliance,No Bid,-,-
30,Uttar Pradesh (East),Reliance,No Bid,-,-
30,Uttar Pradesh (West),Reliance,No Bid,-,-
30,Rajasthan,Reliance,No Bid,-,-
30,Madhya Pradesh,Reliance,No Bid,-,-
30,West Bengal,Reliance,No Bid,-,-
30,Himachal Pradesh,Reliance,No Bid,-,-
30,Bihar,Reliance,No Bid,-,-
30,Orissa,Reliance,No Bid,-,-
30,Assam,Reliance,No Bid,-,-
30,North East,Reliance,No Bid,-,-
30,Jammu & Kashmir,Reliance,No Bid,-,-
30,Delhi,Spice,Bid,-,-
30,Mumbai,Spice,Bid,-,-
30,Kolkata,Spice,No Bid,-,-
30,Maharashtra,Spice,No Bid,-,-
30,Gujarat,Spice,No Bid,-,-
30,Andhra Pradesh,Spice,No Bid,-,-
30,Karnataka,Spice,No Bid,-,-
30,Tamil Nadu,Spice,No Bid,-,-
30,Kerala,Spice,No Bid,-,-
30,Punjab,Spice,No Bid,-,-
30,Haryana,Spice,No Bid,-,-
30,Uttar Pradesh (East),Spice,No Bid,-,-
30,Uttar Pradesh (West),Spice,No Bid,-,-
30,Rajasthan,Spice,No Bid,-,-
30,Madhya Pradesh,Spice,No Bid,-,-
30,West Bengal,Spice,No Bid,-,-
30,Himachal Pradesh,Spice,No Bid,-,-
30,Bihar,Spice,No Bid,-,-
30,Orissa,Spice,No Bid,-,-
30,Assam,Spice,No Bid,-,-
30,North East,Spice,No Bid,-,-
30,Jammu & Kashmir,Spice,No Bid,-,-
30,Delhi,Tata,Bid,-,-
30,Mumbai,Tata,Bid,-,-
30,Kolkata,Tata,No Bid,-,-
30,Maharashtra,Tata,No Bid,-,-
30,Gujarat,Tata,No Bid,-,-
30,Andhra Pradesh,Tata,No Bid,-,-
30,Karnataka,Tata,Bid,-,-
30,Tamil Nadu,Tata,Bid,-,-
30,Kerala,Tata,No Bid,-,-
30,Punjab,Tata,No Bid,-,-
30,Haryana,Tata,No Bid,-,-
30,Uttar Pradesh (East),Tata,No Bid,-,-
30,Uttar Pradesh (West),Tata,No Bid,-,-
30,Rajasthan,Tata,No Bid,-,-
30,Madhya Pradesh,Tata,No Bid,-,-
30,West Bengal,Tata,No Bid,-,-
30,Himachal Pradesh,Tata,No Bid,-,-
30,Bihar,Tata,No Bid,-,-
30,Orissa,Tata,No Bid,15.15,2
30,Assam,Tata,No Bid,-,-
30,North East,Tata,No Bid,-,-
30,Jammu & Kashmir,Tata,No Bid,-,-
30,Delhi,Tikona,Bid,-,-
30,Mumbai,Tikona,Bid,-,-
30,Kolkata,Tikona,Bid,-,-
30,Maharashtra,Tikona,No Bid,-,-
30,Gujarat,Tikona,No Bid,-,-
30,Andhra Pradesh,Tikona,No Bid,-,-
30,Karnataka,Tikona,No Bid,-,-
30,Tamil Nadu,Tikona,No Bid,-,-
30,Kerala,Tikona,No Bid,-,-
30,Punjab,Tikona,No Bid,-,-
30,Haryana,Tikona,No Bid,60,2
30,Uttar Pradesh (East),Tikona,No Bid,-,-
30,Uttar Pradesh (West),Tikona,Bid,116.71,2
30,Rajasthan,Tikona,No Bid,60,2
30,Madhya Pradesh,Tikona,No Bid,-,-
30,West Bengal,Tikona,No Bid,60,2
30,Himachal Pradesh,Tikona,No Bid,-,-
30,Bihar,Tikona,No Bid,-,-
30,Orissa,Tikona,No Bid,-,-
30,Assam,Tikona,No Bid,-,-
30,North East,Tikona,No Bid,-,-
30,Jammu & Kashmir,Tikona,No Bid,-,-
30,Delhi,Vodafone,No Bid,-,-
30,Mumbai,Vodafone,No Bid,-,-
30,Kolkata,Vodafone,Bid,-,-
30,Maharashtra,Vodafone,No Bid,-,-
30,Gujarat,Vodafone,No Bid,-,-
30,Andhra Pradesh,Vodafone,No Bid,-,-
30,Karnataka,Vodafone,No Bid,-,-
30,Tamil Nadu,Vodafone,No Bid,-,-
30,Kerala,Vodafone,No Bid,-,-
30,Punjab,Vodafone,No Bid,-,-
30,Haryana,Vodafone,No Bid,-,-
30,Uttar Pradesh (East),Vodafone,No Bid,-,-
30,Uttar Pradesh (West),Vodafone,No Bid,-,-
30,Rajasthan,Vodafone,No Bid,-,-
30,Madhya Pradesh,Vodafone,No Bid,-,-
30,West Bengal,Vodafone,No Bid,-,-
30,Himachal Pradesh,Vodafone,No Bid,-,-
30,Bihar,Vodafone,No Bid,-,-
30,Orissa,Vodafone,No Bid,-,-
30,Assam,Vodafone,No Bid,-,-
30,North East,Vodafone,No Bid,-,-
30,Jammu & Kashmir,Vodafone,No Bid,-,-
31,Delhi,Aircel,Bid,752.96,2
31,Mumbai,Aircel,Bid,752.96,2
31,Kolkata,Aircel,No Bid,-,-
31,Maharashtra,Aircel,Bid,686.24,2
31,Gujarat,Aircel,No Bid,-,-
31,Andhra Pradesh,Aircel,Bid,657.14,2
31,Karnataka,Aircel,Bid,752.96,2
31,Tamil Nadu,Aircel,Bid,683.17,2
31,Kerala,Aircel,No Bid,-,-
31,Punjab,Aircel,No Bid,-,-
31,Haryana,Aircel,No Bid,-,-
31,Uttar Pradesh (East),Aircel,No Bid,-,-
31,Uttar Pradesh (West),Aircel,No Bid,-,-
31,Rajasthan,Aircel,No Bid,-,-
31,Madhya Pradesh,Aircel,No Bid,-,-
31,West Bengal,Aircel,No Bid,-,-
31,Himachal Pradesh,Aircel,No Bid,-,-
31,Bihar,Aircel,No Bid,-,-
31,Orissa,Aircel,No Bid,-,-
31,Assam,Aircel,No Bid,-,-
31,North East,Aircel,No Bid,-,-
31,Jammu & Kashmir,Aircel,No Bid,-,-
31,Delhi,Augere,No Bid,-,-
31,Mumbai,Augere,No Bid,-,-
31,Kolkata,Augere,No Bid,-,-
31,Maharashtra,Augere,No Bid,-,-
31,Gujarat,Augere,No Bid,-,-
31,Andhra Pradesh,Augere,No Bid,-,-
31,Karnataka,Augere,No Bid,-,-
31,Tamil Nadu,Augere,No Bid,-,-
31,Kerala,Augere,No Bid,-,-
31,Punjab,Augere,No Bid,-,-
31,Haryana,Augere,No Bid,-,-
31,Uttar Pradesh (East),Augere,No Bid,-,-
31,Uttar Pradesh (West),Augere,No Bid,-,-
31,Rajasthan,Augere,No Bid,-,-
31,Madhya Pradesh,Augere,No Bid,66.23,2
31,West Bengal,Augere,No Bid,-,-
31,Himachal Pradesh,Augere,No Bid,-,-
31,Bihar,Augere,No Bid,16.37,2
31,Orissa,Augere,No Bid,-,-
31,Assam,Augere,No Bid,-,-
31,North East,Augere,No Bid,-,-
31,Jammu & Kashmir,Augere,No Bid,-,-
31,Delhi,Bharti,No Bid,-,-
31,Mumbai,Bharti,No Bid,-,-
31,Kolkata,Bharti,No Bid,-,-
31,Maharashtra,Bharti,No Bid,-,-
31,Gujarat,Bharti,No Bid,444.7,2
31,Andhra Pradesh,Bharti,No Bid,-,-
31,Karnataka,Bharti,No Bid,-,-
31,Tamil Nadu,Bharti,No Bid,-,-
31,Kerala,Bharti,No Bid,141.22,2
31,Punjab,Bharti,No Bid,212.52,2
31,Haryana,Bharti,No Bid,-,-
31,Uttar Pradesh (East),Bharti,No Bid,73.06,2
31,Uttar Pradesh (West),Bharti,Bid,117.87,2
31,Rajasthan,Bharti,No Bid,-,-
31,Madhya Pradesh,Bharti,No Bid,-,-
31,West Bengal,Bharti,No Bid,-,-
31,Himachal Pradesh,Bharti,No Bid,-,-
31,Bihar,Bharti,No Bid,-,-
31,Orissa,Bharti,No Bid,-,-
31,Assam,Bharti,No Bid,-,-
31,North East,Bharti,No Bid,-,-
31,Jammu & Kashmir,Bharti,No Bid,-,-
31,Delhi,Idea,Bid,-,-
31,Mumbai,Idea,Bid,-,-
31,Kolkata,Idea,Bid,-,-
31,Maharashtra,Idea,No Bid,-,-
31,Gujarat,Idea,No Bid,-,-
31,Andhra Pradesh,Idea,No Bid,-,-
31,Karnataka,Idea,Bid,-,-
31,Tamil Nadu,Idea,Bid,-,-
31,Kerala,Idea,No Bid,-,-
31,Punjab,Idea,No Bid,-,-
31,Haryana,Idea,No Bid,-,-
31,Uttar Pradesh (East),Idea,No Bid,-,-
31,Uttar Pradesh (West),Idea,No Bid,-,-
31,Rajasthan,Idea,No Bid,-,-
31,Madhya Pradesh,Idea,No Bid,-,-
31,West Bengal,Idea,No Bid,-,-
31,Himachal Pradesh,Idea,No Bid,-,-
31,Bihar,Idea,No Bid,-,-
31,Orissa,Idea,No Bid,-,-
31,Assam,Idea,No Bid,-,-
31,North East,Idea,No Bid,-,-
31,Jammu & Kashmir,Idea,No Bid,-,-
31,Delhi,Infotel,Bid,752.96,1
31,Mumbai,Infotel,Bid,752.96,1
31,Kolkata,Infotel,Bid,346.28,1
31,Maharashtra,Infotel,Bid,686.24,1
31,Gujarat,Infotel,-,464.7,1
31,Andhra Pradesh,Infotel,Bid,657.14,1
31,Karnataka,Infotel,Bid,752.96,1
31,Tamil Nadu,Infotel,Bid,683.17,1
31,Kerala,Infotel,Bid,142.63,1
31,Punjab,Infotel,-,214.64,1
31,Haryana,Infotel,-,60.6,1
31,Uttar Pradesh (East),Infotel,Bid,73.79,1
31,Uttar Pradesh (West),Infotel,Bid,117.87,1
31,Rajasthan,Infotel,-,60.6,1
31,Madhya Pradesh,Infotel,-,66.89,1
31,West Bengal,Infotel,-,60.6,1
31,Himachal Pradesh,Infotel,-,15,1
31,Bihar,Infotel,-,16.53,1
31,Orissa,Infotel,-,15.3,1
31,Assam,Infotel,-,15,1
31,North East,Infotel,-,15,1
31,Jammu & Kashmir,Infotel,-,15,1
31,Delhi,Qualcomm,Bid,-,-
31,Mumbai,Qualcomm,Bid,-,-
31,Kolkata,Qualcomm,Bid,346.28,2
31,Maharashtra,Qualcomm,No Bid,-,-
31,Gujarat,Qualcomm,No Bid,-,-
31,Andhra Pradesh,Qualcomm,No Bid,-,-
31,Karnataka,Qualcomm,Bid,-,-
31,Tamil Nadu,Qualcomm,Bid,-,-
31,Kerala,Qualcomm,No Bid,-,-
31,Punjab,Qualcomm,No Bid,-,-
31,Haryana,Qualcomm,No Bid,-,-
31,Uttar Pradesh (East),Qualcomm,No Bid,-,-
31,Uttar Pradesh (West),Qualcomm,No Bid,-,-
31,Rajasthan,Qualcomm,No Bid,-,-
31,Madhya Pradesh,Qualcomm,No Bid,-,-
31,West Bengal,Qualcomm,No Bid,-,-
31,Himachal Pradesh,Qualcomm,No Bid,-,-
31,Bihar,Qualcomm,No Bid,-,-
31,Orissa,Qualcomm,No Bid,-,-
31,Assam,Qualcomm,No Bid,-,-
31,North East,Qualcomm,No Bid,-,-
31,Jammu & Kashmir,Qualcomm,No Bid,-,-
31,Delhi,Reliance,Bid,-,-
31,Mumbai,Reliance,Bid,-,-
31,Kolkata,Reliance,No Bid,-,-
31,Maharashtra,Reliance,No Bid,-,-
31,Gujarat,Reliance,No Bid,-,-
31,Andhra Pradesh,Reliance,No Bid,-,-
31,Karnataka,Reliance,Bid,-,-
31,Tamil Nadu,Reliance,Bid,-,-
31,Kerala,Reliance,No Bid,-,-
31,Punjab,Reliance,No Bid,-,-
31,Haryana,Reliance,No Bid,-,-
31,Uttar Pradesh (East),Reliance,No Bid,-,-
31,Uttar Pradesh (West),Reliance,No Bid,-,-
31,Rajasthan,Reliance,No Bid,-,-
31,Madhya Pradesh,Reliance,No Bid,-,-
31,West Bengal,Reliance,No Bid,-,-
31,Himachal Pradesh,Reliance,No Bid,-,-
31,Bihar,Reliance,No Bid,-,-
31,Orissa,Reliance,No Bid,-,-
31,Assam,Reliance,No Bid,-,-
31,North East,Reliance,No Bid,-,-
31,Jammu & Kashmir,Reliance,No Bid,-,-
31,Delhi,Spice,Bid,-,-
31,Mumbai,Spice,Bid,-,-
31,Kolkata,Spice,No Bid,-,-
31,Maharashtra,Spice,No Bid,-,-
31,Gujarat,Spice,No Bid,-,-
31,Andhra Pradesh,Spice,No Bid,-,-
31,Karnataka,Spice,No Bid,-,-
31,Tamil Nadu,Spice,No Bid,-,-
31,Kerala,Spice,No Bid,-,-
31,Punjab,Spice,No Bid,-,-
31,Haryana,Spice,No Bid,-,-
31,Uttar Pradesh (East),Spice,No Bid,-,-
31,Uttar Pradesh (West),Spice,No Bid,-,-
31,Rajasthan,Spice,No Bid,-,-
31,Madhya Pradesh,Spice,No Bid,-,-
31,West Bengal,Spice,No Bid,-,-
31,Himachal Pradesh,Spice,No Bid,-,-
31,Bihar,Spice,No Bid,-,-
31,Orissa,Spice,No Bid,-,-
31,Assam,Spice,No Bid,-,-
31,North East,Spice,No Bid,-,-
31,Jammu & Kashmir,Spice,No Bid,-,-
31,Delhi,Tata,Bid,-,-
31,Mumbai,Tata,Bid,-,-
31,Kolkata,Tata,No Bid,-,-
31,Maharashtra,Tata,No Bid,-,-
31,Gujarat,Tata,No Bid,-,-
31,Andhra Pradesh,Tata,No Bid,-,-
31,Karnataka,Tata,Bid,-,-
31,Tamil Nadu,Tata,Bid,-,-
31,Kerala,Tata,No Bid,-,-
31,Punjab,Tata,No Bid,-,-
31,Haryana,Tata,No Bid,-,-
31,Uttar Pradesh (East),Tata,No Bid,-,-
31,Uttar Pradesh (West),Tata,No Bid,-,-
31,Rajasthan,Tata,No Bid,-,-
31,Madhya Pradesh,Tata,No Bid,-,-
31,West Bengal,Tata,No Bid,-,-
31,Himachal Pradesh,Tata,No Bid,-,-
31,Bihar,Tata,No Bid,-,-
31,Orissa,Tata,No Bid,15.15,2
31,Assam,Tata,No Bid,-,-
31,North East,Tata,No Bid,-,-
31,Jammu & Kashmir,Tata,No Bid,-,-
31,Delhi,Tikona,Bid,-,-
31,Mumbai,Tikona,Bid,-,-
31,Kolkata,Tikona,Bid,-,-
31,Maharashtra,Tikona,No Bid,-,-
31,Gujarat,Tikona,No Bid,-,-
31,Andhra Pradesh,Tikona,No Bid,-,-
31,Karnataka,Tikona,No Bid,-,-
31,Tamil Nadu,Tikona,No Bid,-,-
31,Kerala,Tikona,No Bid,-,-
31,Punjab,Tikona,No Bid,-,-
31,Haryana,Tikona,No Bid,60,2
31,Uttar Pradesh (East),Tikona,No Bid,-,-
31,Uttar Pradesh (West),Tikona,No Bid,-,-
31,Rajasthan,Tikona,No Bid,60,2
31,Madhya Pradesh,Tikona,No Bid,-,-
31,West Bengal,Tikona,No Bid,60,2
31,Himachal Pradesh,Tikona,No Bid,-,-
31,Bihar,Tikona,No Bid,-,-
31,Orissa,Tikona,No Bid,-,-
31,Assam,Tikona,No Bid,-,-
31,North East,Tikona,No Bid,-,-
31,Jammu & Kashmir,Tikona,No Bid,-,-
31,Delhi,Vodafone,No Bid,-,-
31,Mumbai,Vodafone,No Bid,-,-
31,Kolkata,Vodafone,Bid,-,-
31,Maharashtra,Vodafone,No Bid,-,-
31,Gujarat,Vodafone,No Bid,-,-
31,Andhra Pradesh,Vodafone,No Bid,-,-
31,Karnataka,Vodafone,No Bid,-,-
31,Tamil Nadu,Vodafone,No Bid,-,-
31,Kerala,Vodafone,No Bid,-,-
31,Punjab,Vodafone,No Bid,-,-
31,Haryana,Vodafone,No Bid,-,-
31,Uttar Pradesh (East),Vodafone,No Bid,-,-
31,Uttar Pradesh (West),Vodafone,No Bid,-,-
31,Rajasthan,Vodafone,No Bid,-,-
